Freq(Hz),S12(DB),S12(DEG)
1980000000,-37.296803,-12.937502
1982500000,-40.025322,-33.584469
1985000000,-42.135723,-22.006401
1987500000,-41.118847,-0.68980199
1990000000,-37.424129,-16.309118
1992500000,-37.673977,-29.727278
1995000000,-37.7076,-32.732265
1997500000,-36.236176,-40.670998
2000000000,-35.844193,-55.779591
END

