Freq(Hz),S21(DB),S21(DEG),"""a1,1""(DB)","""a1,1""(DEG)","""b2,1""(DB)","""b2,1""(DEG)"
4745000000,-41.818344,178.86731,16.687941,36.044086,-25.130402,-145.08861
4750000000,-42.747215,170.40594,16.681011,35.648052,-26.066204,-153.94601
4755000000,-42.665993,171.87617,16.675596,35.074463,-25.990396,-153.04935
4760000000,-39.78059,150.56177,16.672533,34.580379,-23.108053,-174.85786
4765000000,-39.933292,136.99431,16.669039,34.045033,-23.264256,171.03935
4770000000,-39.465763,115.21794,16.662994,33.52013,-22.802769,148.73808
4775000000,-40.042423,101.13541,16.666786,33.135082,-23.375639,134.27049
4780000000,-39.143955,77.058533,16.66363,32.497189,-22.480328,109.55572
4785000000,-42.727394,48.256374,16.65992,32.141319,-26.067474,80.39769
4790000000,-44.325371,78.714615,16.661863,31.723398,-27.663507,110.43801
4795000000,-40.020374,68.146622,16.661524,31.291801,-23.358852,99.438431
4800000000,-38.223137,39.877857,16.662161,30.836515,-21.560976,70.714371
4805000000,-39.544785,14.388655,16.663925,30.237658,-22.880861,44.626312
4810000000,-39.565468,0.89106917,16.660551,29.79204,-22.904917,30.683109
4815000000,-41.907017,-0.83317208,16.658222,29.299183,-25.248796,28.466011
4820000000,-37.104481,-12.005773,16.656641,29.001892,-20.44784,16.996119
4825000000,-36.165485,-45.907703,16.65904,28.583408,-19.506447,-17.324297
4830000000,-37.903301,-73.684502,16.652174,28.012585,-21.251127,-45.671913
4835000000,-39.413563,-83.402641,16.648514,27.596746,-22.765047,-55.805893
4840000000,-39.553398,-96.432877,16.645201,27.286781,-22.908199,-69.146088
4845000000,-40.102844,-106.39273,16.650427,26.870455,-23.452417,-79.522278
4850000000,-40.244598,-117.77626,16.649349,26.466286,-23.595247,-91.309975
4855000000,-39.625504,-126.05435,16.653807,26.005417,-22.971697,-100.04893
4860000000,-37.288494,-140.37398,16.648811,25.543278,-20.639681,-114.8307
4865000000,-36.743172,-172.64374,16.646624,25.22085,-20.096548,-147.42288
4870000000,-39.173779,166.74817,16.652695,24.834803,-22.521084,-168.41704
4875000000,-40.474838,153.67592,16.659563,24.360592,-23.815275,178.0365
4880000000,-40.921219,149.79732,16.660879,23.911209,-24.260342,173.70853
4885000000,-39.132706,135.12912,16.658607,23.411598,-22.4741,158.54071
4890000000,-39.258244,115.15761,16.662073,23.070301,-22.596169,138.22791
4895000000,-40.424549,93.70536,16.666731,22.578716,-23.757818,116.28407
4900000000,-41.383244,91.901466,16.669924,22.15152,-24.713322,114.05299
4905000000,-40.394859,73.790665,16.664259,21.521385,-23.730598,95.31205
4910000000,-41.192635,52.65847,16.651405,20.946245,-24.541227,73.604713
4915000000,-44.391247,40.781437,16.64201,20.409674,-27.749237,61.191113
4920000000,-43.673306,50.653442,16.63138,19.990257,-27.041925,70.6437
4925000000,-41.52182,34.419365,16.620497,19.477293,-24.901323,53.89666
4930000000,-42.051559,14.194741,16.610046,18.95591,-25.441513,33.15065
4935000000,-41.832752,3.4868538,16.599686,18.440792,-25.233068,21.927645
4940000000,-40.579414,-12.713152,16.5877,17.931421,-23.991714,5.2182698
4945000000,-40.799221,-42.053131,16.573746,17.557152,-24.225475,-24.495975
4950000000,-42.803001,-56.237099,16.568542,17.03241,-26.234459,-39.204689
4955000000,-46.055584,-74.573013,16.569912,16.592991,-29.485672,-57.980022
4960000000,-46.862492,-64.544014,16.563393,16.020107,-30.299099,-48.523903
4965000000,-44.898746,-59.265217,16.559998,15.577127,-28.338751,-43.688091
4970000000,-41.862484,-91.791901,16.560766,15.20408,-25.301716,-76.587822
4975000000,-45.86438,-132.65683,16.565054,14.771011,-29.299324,-117.88582
4980000000,-51.06712,-105.5622,16.566442,14.305883,-34.500675,-91.256325
4985000000,-49.238785,-97.967072,16.567011,13.830554,-32.671772,-84.13652
4990000000,-47.473644,-74.584396,16.566986,13.430087,-30.906658,-61.154312
4995000000,-41.276417,-103.89316,16.568398,13.07303,-24.708019,-90.820129
5000000000,-41.694485,-144.58113,16.569923,12.705726,-25.124561,-131.87541
END,,,,,,
