Freq(Hz),S12(DB),S12(DEG)
5123308270.6767,-33.205418,-121.54017
5127819548.8722,-32.981575,-137.56641
5132330827.0677,-32.53495,-158.31932
5136842105.2632,-32.846462,-179.95053
5141353383.4586,-32.425606,158.44604
5145864661.6541,-33.034607,137.9592
5150375939.8496,-34.752449,125.11001
5154887218.0451,-34.446869,110.56423
5159398496.2406,-33.538181,100.94868
5163909774.4361,-33.063263,78.740364
5168421052.6316,-33.243954,62.359489
5172932330.8271,-33.718929,46.304955
5177443609.0226,-32.368748,28.657917
5181954887.218,-32.483273,3.059746
5186466165.4135,-34.323376,-9.3261108
5190977443.609,-34.420799,-27.280014
5195488721.8045,-34.6912,-31.313795
5200000000,-32.963123,-44.941418
5204511278.1955,-32.420471,-71.094521
5209022556.391,-34.464508,-87.311676
5213533834.5865,-34.424206,-91.737976
5218045112.782,-32.78553,-106.5937
5222556390.9774,-32.60043,-131.1618
5227067669.1729,-33.636395,-148.18538
5231578947.3684,-33.818455,-153.3344
5236090225.5639,-32.805763,-169.32283
5240601503.7594,-31.467464,170.45839
5245112781.9549,-31.235703,148.33202
5249624060.1504,-32.121777,127.49667
5254135338.3459,-32.52084,113.29185
5258646616.5414,-33.726044,94.767746
5263157894.7368,-33.096546,83.289284
5267669172.9323,-33.396366,69.291832
5272180451.1278,-32.521461,48.847878
5276691729.3233,-33.540943,27.201679
5281203007.5188,-33.77161,12.310351
5285714285.7143,-35.14426,-4.2802615
5290225563.9098,-35.476501,-11.045786
5294736842.1053,-35.16571,-34.253399
5299248120.3008,-36.759811,-38.35535
5303759398.4962,-35.706127,-49.428913
5308270676.6917,-34.8587,-64.818184
5312781954.8872,-34.759129,-85.007179
5317293233.0827,-35.38316,-97.892555
5321804511.2782,-34.270157,-109.86738
5326315789.4737,-33.622078,-131.93024
5330827067.6692,-33.794895,-150.88159
5335338345.8647,-33.885738,-160.48793
5339849624.0602,-32.774715,176.42586
5344360902.2556,-31.604624,155.9496
5348872180.4511,-31.878916,135.59076
5353383458.6466,-32.012146,110.16206
5357894736.8421,-32.098488,95.858261
5362406015.0376,-32.205341,70.637917
5366917293.2331,-32.345718,61.162926
5371428571.4286,-32.189949,36.320286
5375939849.6241,-32.907681,19.670486
5380451127.8195,-32.41441,7.274045
5384962406.015,-32.238831,-15.07106
5389473684.2105,-32.761589,-30.416044
5393984962.406,-32.010796,-48.355068
5398496240.6015,-31.572765,-67.070877
5403007518.797,-32.189159,-92.078377
5407518796.9925,-33.165134,-101.56335
5412030075.188,-33.097885,-113.93855
5416541353.3835,-31.948368,-126.99332
5421052631.5789,-32.051453,-155.84882
5425563909.7744,-33.734837,-168.25743
5430075187.9699,-33.260239,-178.59087
5434586466.1654,-32.638245,166.9184
5439097744.3609,-32.622341,151.0097
5443609022.5564,-32.305416,136.71666
5448120300.7519,-31.32658,115.09756
5452631578.9474,-32.287769,95.820892
5457142857.1429,-31.86953,83.785263
5461654135.3383,-32.672031,60.933826
5466165413.5338,-33.383236,50.022141
5470676691.7293,-33.14101,40.085556
5475187969.9248,-32.433361,24.508003
5479699248.1203,-32.593956,7.1125708
5484210526.3158,-31.825039,-8.2399387
5488721804.5113,-31.760498,-31.558186
5493233082.7068,-32.18269,-48.338543
5497744360.9023,-32.653938,-61.471191
5502255639.0977,-32.940422,-78.812363
5506766917.2932,-32.845974,-96.089424
5511278195.4887,-32.990017,-112.24681
5515789473.6842,-34.092991,-134.86685
5520300751.8797,-34.689682,-139.04027
5524812030.0752,-34.09301,-158.05168
5529323308.2707,-36.045341,-173.54694
5533834586.4662,-35.454651,-177.11241
5538345864.6617,-34.659569,173.62369
5542857142.8571,-32.984524,156.37726
5547368421.0526,-32.386963,134.86864
5551879699.2481,-31.841131,111.4296
5556390977.4436,-33.176132,90.385643
5560902255.6391,-32.914417,76.819244
5565413533.8346,-32.655502,54.119911
5569924812.0301,-33.328934,39.840912
5574436090.2256,-32.908062,17.645216
5578947368.4211,-33.959766,3.500335
5583458646.6165,-33.608402,-10.210918
5587969924.812,-33.362488,-29.942919
5592481203.0075,-32.421494,-53.576923
5596992481.203,-33.9025,-78.216766
5601503759.3985,-35.349415,-91.178474
5606015037.594,-34.45837,-97.479446
5610526315.7895,-33.060322,-122.75176
5615037593.985,-33.731567,-146.99588
5619548872.1805,-34.39006,-165.18921
5624060150.3759,-34.959015,-179.51909
5628571428.5714,-34.554615,161.17537
5633082706.7669,-35.520145,143.80473
5637593984.9624,-34.735447,128.95578
5642105263.1579,-35.943375,109.14335
5646616541.3534,-35.532791,100.86641
5651127819.5489,-35.560726,88.074036
5655639097.7444,-35.096237,65.761299
5660150375.9398,-35.122719,53.406227
5664661654.1353,-34.916145,34.328979
5669172932.3308,-36.013706,20.057302
5673684210.5263,-35.075394,6.3885546
5678195488.7218,-35.577324,-11.676853
5682706766.9173,-35.950577,-21.406713
5687218045.1128,-34.81469,-29.52071
5691729323.3083,-33.910221,-50.558701
5696240601.5038,-33.843681,-72.396782
5700751879.6992,-35.172382,-87.174973
5705263157.8947,-35.631752,-93.818771
5709774436.0902,-33.873653,-107.15828
5714285714.2857,-33.010487,-128.38586
5718796992.4812,-33.980576,-150.20908
5723308270.6767,-34.697109,-166.91725
5727819548.8722,-34.867702,-172.08011
5732330827.0677,-34.732903,164.90079
5736842105.2632,-35.606457,159.37843
5741353383.4586,-34.074913,141.87572
5745864661.6541,-35.563377,123.92478
5750375939.8496,-34.07309,119.03005
5754887218.0451,-33.126469,102.40242
5759398496.2406,-32.680664,79.420242
5763909774.4361,-32.565563,61.382412
5768421052.6316,-33.391354,39.143921
5772932330.8271,-33.607624,28.850271
5777443609.0226,-33.09341,12.23562
5781954887.218,-33.266098,-8.9661751
5786466165.4135,-33.14938,-24.538984
5790977443.609,-33.421398,-50.163635
5795488721.8045,-33.876003,-63.583179
5800000000,-34.591282,-81.553734
END

