Freq(Hz),S21(DB),S21(DEG)
6462745098.0392,-54.033386,135.31493
6466666666.6667,-53.862797,95.726135
6470588235.2941,-53.796574,81.808281
6474509803.9216,-51.730324,47.1064
6478431372.549,-52.955925,3.0546429
6482352941.1765,-55.778362,-20.601412
6486274509.8039,-56.155399,-28.459806
6490196078.4314,-55.155472,-53.736652
6494117647.0588,-54.593952,-81.171875
6498039215.6863,-54.873463,-104.56004
6501960784.3137,-54.186115,-139.06464
6505882352.9412,-55.405579,-163.94955
6509803921.5686,-56.083565,158.67186
6513725490.1961,-57.82225,137.39493
6517647058.8235,-58.773918,117.75741
6521568627.451,-60.232643,99.21347
6525490196.0784,-58.737953,98.76091
6529411764.7059,-55.767246,68.379234
6533333333.3333,-52.817951,28.516272
6537254901.9608,-53.193214,-21.862696
6541176470.5882,-53.882675,-54.967361
6545098039.2157,-53.463272,-100.02085
6549019607.8431,-54.873302,-147.51402
6552941176.4706,-57.199299,163.10455
6556862745.098,-64.087692,136.01021
6560784313.7255,-59.508614,124.12355
6564705882.3529,-60.559292,66.791534
6568627450.9804,-63.354702,31.524666
6572549019.6078,-62.227585,0.44476059
6576470588.2353,-63.486958,-29.050278
6580392156.8627,-60.8993,-49.411953
6584313725.4902,-56.986679,-82.997711
6588235294.1176,-54.134876,-125.29484
6592156862.7451,-52.148556,-164.73906
6596078431.3725,-50.476154,149.10081
6600000000,-49.942699,115.36669
6603921568.6275,-48.262909,76.609383
6607843137.2549,-47.039314,39.26664
6611764705.8824,-46.593025,-3.7190223
6615686274.5098,-46.920898,-41.464622
6619607843.1373,-47.132595,-77.372093
6623529411.7647,-47.740086,-115.18312
6627450980.3922,-49.101585,-148.74503
6631372549.0196,-50.560478,-178.77312
6635294117.6471,-50.844124,156.89001
6639215686.2745,-51.361042,119.08771
6643137254.902,-54.912739,85.68705
6647058823.5294,-56.091198,76.680557
6650980392.1569,-57.478279,40.369877
6654901960.7843,-59.71703,28.108934
6658823529.4118,-64.998505,13.833654
6662745098.0392,-61.438187,24.834
6666666666.6667,-62.107254,2.3966086
6670588235.2941,-60.090271,-5.0005965
6674509803.9216,-59.172047,-27.087715
6678431372.549,-55.74485,-41.812096
6682352941.1765,-53.190228,-85.337006
6686274509.8039,-53.350368,-128.64534
6690196078.4314,-54.246403,-163.80717
6694117647.0588,-54.140079,163.92993
6698039215.6863,-55.0383,122.62474
6701960784.3137,-55.306114,83.792564
6705882352.9412,-56.449406,37.73653
6709803921.5686,-58.790421,-17.759516
6713725490.1961,-62.456104,-61.576191
6717647058.8235,-68.212738,-96.093895
6721568627.451,-70.843575,-124.29449
6725490196.0784,-72.522514,-126.77493
6729411764.7059,-65.457512,-145.35483
6733333333.3333,-61.527187,161.93707
6737254901.9608,-60.860794,100.96178
6741176470.5882,-64.161926,69.802162
6745098039.2157,-59.650303,58.97863
6749019607.8431,-56.496426,1.6016928
6752941176.4706,-57.67168,-49.059055
6756862745.098,-57.509792,-85.071007
6760784313.7255,-57.452293,-128.34761
6764705882.3529,-57.502617,-171.63174
6768627450.9804,-60.009018,136.91064
6772549019.6078,-61.914082,112.73708
6776470588.2353,-63.339325,75.99147
6780392156.8627,-69.149681,53.0149
6784313725.4902,-68.444771,47.52562
6788235294.1176,-67.11496,58.900219
6792156862.7451,-63.129604,38.721405
6796078431.3725,-58.487255,2.8828778
6800000000,-57.150387,-50.718559
6803921568.6275,-59.235882,-82.681236
6807843137.2549,-60.339134,-101.77708
6811764705.8824,-58.778927,-115.30294
6815686274.5098,-55.782597,-136.59402
6819607843.1373,-54.011387,174.24342
6823529411.7647,-56.372829,146.87166
6827450980.3922,-54.354122,125.12428
6831372549.0196,-53.847782,88.398178
6835294117.6471,-53.465504,50.723389
6839215686.2745,-55.330997,7.8163877
6843137254.902,-60.010361,-13.130991
6847058823.5294,-59.319626,-9.8902225
6850980392.1569,-57.771935,-46.028702
6854901960.7843,-58.184532,-72.461678
6858823529.4118,-59.200962,-113.60022
6862745098.0392,-63.684444,-137.01582
6866666666.6667,-68.362335,-164.56691
6870588235.2941,-67.140945,-121.45582
6874509803.9216,-65.971054,-147.93425
6878431372.549,-65.309303,-163.28653
6882352941.1765,-65.401154,-172.33481
6886274509.8039,-63.058826,168.90797
6890196078.4314,-61.845177,145.10231
6894117647.0588,-60.125568,119.89717
