Freq(Hz),S12(DB),S12(DEG)
1500000000,-39.015907,-37.791798
1502500000,-36.757511,-44.815804
1505000000,-35.901524,-69.313972
1507500000,-34.998573,-91.906525
1510000000,-38.034473,-123.78168
1512500000,-39.332664,-113.19815
1515000000,-38.835579,-139.14806
1517500000,-38.891701,-148.40749
1520000000,-38.349068,-178.31439
1522500000,-39.306599,166.20888
1525000000,-38.166492,139.56946
1527500000,-37.806,108.23283
1530000000,-39.447018,82.013275
1532500000,-37.681931,70.384552
1535000000,-37.937698,46.122089
1537500000,-37.542778,30.428694
1540000000,-36.911938,10.007511
1542500000,-38.908886,-7.5990038
1545000000,-39.640221,-8.5562096
1547500000,-38.592266,-9.4042749
1550000000,-37.000504,-28.96517
1552500000,-40.109501,-45.620258
1555000000,-40.162704,-39.402679
1557500000,-38.75985,-24.510845
1560000000,-36.28299,-47.31596
1562500000,-36.888981,-56.327522
1565000000,-36.158951,-66.102196
1567500000,-36.672356,-90.770905
1570000000,-38.773552,-98.984688
1572500000,-40.379162,-77.914032
1575000000,-37.117363,-91.735962
1577500000,-37.372913,-103.51848
1580000000,-38.478172,-109.73932
1582500000,-36.267391,-114.80786
1585000000,-36.384392,-136.03058
1587500000,-38.798508,-149.98947
1590000000,-40.224052,-148.96095
1592500000,-39.211197,-154.78574
1595000000,-41.979687,-168.94917
1597500000,-41.668941,-149.63451
1600000000,-39.545822,-160.87703
1602500000,-38.495766,-173.75897
1605000000,-38.546547,165.34749
1607500000,-38.917587,131.75383
1610000000,-52.172775,96.5783
1612500000,-44.868481,171.79225
1615000000,-46.125893,117.96298
1617500000,-47.649853,156.2453
1620000000,-45.792637,135.76274
1622500000,-51.483662,114.17263
1625000000,-44.742359,145.92688
1627500000,-44.072357,105.89124
1630000000,-46.923061,72.854286
1632500000,-47.531696,57.369835
1635000000,-47.870285,51.702518
1637500000,-50.278713,13.831388
1640000000,-48.511501,5.3025818
1642500000,-45.67918,-39.143089
1645000000,-48.086452,-95.213043
1647500000,-57.800961,-134.55042
1650000000,-58.010601,-14.670201
1652500000,-48.756004,-31.973253
1655000000,-46.675388,-75.640511
1657500000,-43.769455,-104.35661
1660000000,-45.794296,-133.23042
1662500000,-46.154583,-176.28793
1665000000,-55.593929,107.40571
1667500000,-51.873215,-46.199116
1670000000,-48.909267,-86.749664
1672500000,-47.498177,-79.577911
1675000000,-47.509693,-93.436981
1677500000,-42.713985,-88.709969
1680000000,-39.90274,-113.4943
1682500000,-40.408859,-127.2588
1685000000,-38.442902,-133.23398
1687500000,-37.060093,-150.00439
1690000000,-36.324841,-162.70656
1692500000,-35.143307,-178.33186
1695000000,-34.266346,158.45688
1697500000,-35.265049,142.07016
1700000000,-35.947151,127.47122
1702500000,-36.850517,115.39426
1705000000,-39.533493,90.072517
1707500000,-41.977711,117.15037
1710000000,-40.010605,112.59456
1712500000,-38.377731,102.14011
1715000000,-37.884754,88.398697
1717500000,-38.420734,59.586269
1720000000,-41.160824,52.580681
1722500000,-42.473202,45.4594
1725000000,-44.539669,40.708843
1727500000,-46.394413,13.726393
1730000000,-53.05682,17.295515
1732500000,-56.838192,149.9016
1735000000,-48.879074,84.627144
1737500000,-50.900265,152.9668
1740000000,-43.54174,117.32853
1742500000,-41.723976,107.5879
1745000000,-39.806652,95.235008
1747500000,-37.245834,74.84623
1750000000,-37.016548,54.211082
1752500000,-37.395451,37.172775
1755000000,-38.197388,19.371248
1757500000,-39.516155,13.664488
1760000000,-38.417263,12.438601
1762500000,-40.887989,-11.629487
1765000000,-40.262585,-4.9857302
1767500000,-40.584328,-12.100572
1770000000,-39.622345,-11.974672
1772500000,-36.970497,-25.54451
1775000000,-36.708099,-56.091198
1777500000,-38.573578,-74.814133
1780000000,-41.295383,-83.210266
1782500000,-40.048676,-80.752342
1785000000,-38.827477,-101.2942
1787500000,-40.219994,-122.26933
1790000000,-39.131855,-137.64301
1792500000,-38.037971,-157.03038
1795000000,-38.599838,161.65002
1797500000,-41.300396,128.76509
1800000000,-44.729576,105.24525
1802500000,-47.617283,103.50275
1805000000,-47.015186,77.480759
1807500000,-52.892666,56.117825
1810000000,-48.424355,90.296555
1812500000,-48.263664,49.95763
1815000000,-51.514153,27.048794
1817500000,-54.99831,-47.407154
1820000000,-46.189865,121.9495
1822500000,-45.241978,69.966797
1825000000,-45.847824,36.421875
1827500000,-53.24329,46.866013
1830000000,-45.170059,61.813343
1832500000,-44.030376,29.57584
1835000000,-43.541065,34.640541
1837500000,-42.613537,19.967611
1840000000,-42.203003,15.296784
1842500000,-41.529331,14.013612
1845000000,-38.841244,5.0956855
1847500000,-38.244629,-13.556892
1850000000,-39.990116,-26.181797
1852500000,-39.041168,-25.861176
1855000000,-37.888504,-27.957209
1857500000,-35.560581,-37.383369
1860000000,-34.549816,-58.350731
1862500000,-35.519127,-73.613106
1865000000,-35.204994,-89.810028
1867500000,-37.71138,-97.024467
1870000000,-37.150127,-97.995964
1872500000,-37.339886,-102.49391
1875000000,-36.510471,-111.33971
1877500000,-37.597031,-122.22234
1880000000,-37.561428,-125.73884
1882500000,-36.711514,-127.77469
1885000000,-36.135162,-138.00291
1887500000,-36.499813,-148.34097
1890000000,-34.967159,-154.44798
1892500000,-35.242115,178.04779
1895000000,-36.407749,162.65874
1897500000,-39.611919,162.03889
1900000000,-39.257027,162.82803
1902500000,-39.030804,153.15619
1905000000,-39.468937,148.86626
1907500000,-39.178387,132.38889
1910000000,-38.832752,123.9017
1912500000,-40.8694,106.64289
1915000000,-43.816597,101.79967
1917500000,-41.465168,116.03214
1920000000,-40.379307,83.383591
1922500000,-41.024094,57.437931
1925000000,-43.81197,24.797113
1927500000,-50.42075,16.432411
1930000000,-48.476109,66.206665
1932500000,-44.583603,10.310946
1935000000,-50.311161,-32.044674
1937500000,-48.332935,12.515988
1940000000,-44.551517,-21.196276
1942500000,-44.098782,-63.986393
1945000000,-45.633507,-76.22905
1947500000,-44.365719,-103.28172
1950000000,-49.855202,-105.53114
1952500000,-46.301373,-96.06781
1955000000,-46.625393,-108.79887
1957500000,-43.593937,-96.47245
1960000000,-41.207077,-119.51418
1962500000,-39.907387,-140.94987
1965000000,-42.113956,-150.20149
1967500000,-41.493069,-167.47043
1970000000,-43.693993,-164.03867
1972500000,-43.29026,-162.94244
1975000000,-41.885952,-166.5132
1977500000,-42.64127,-167.86792
1980000000,-41.895508,-166.94722
1982500000,-39.511173,-165.55542
1985000000,-38.805206,-176.54982
1987500000,-37.897198,168.21646
1990000000,-38.462093,169.45044
1992500000,-35.557278,163.37723
1995000000,-35.789139,141.29291
1997500000,-37.88781,132.93849
2000000000,-38.002842,144.85822
END

