Freq(Hz),S12(DB),S12(DEG)
1920000000,-37.370388,-65.959846
1922500000,-37.081326,-91.406631
1925000000,-38.573307,-107.13645
1927500000,-40.691475,-122.30607
1930000000,-39.749474,-120.95483
1932500000,-41.387676,-147.38565
1935000000,-42.72823,-153.08214
1937500000,-43.338989,-165.91708
1940000000,-42.69952,168.93887
1942500000,-41.819939,148.6642
1945000000,-42.234497,117.95835
1947500000,-42.618019,111.20657
1950000000,-40.555595,79.507545
1952500000,-40.366417,56.03096
1955000000,-39.695286,44.191334
1957500000,-39.58606,26.993437
1960000000,-37.295593,24.753946
1962500000,-36.07687,1.9978509
1965000000,-35.724705,-20.988773
1967500000,-36.667938,-35.647007
1970000000,-38.459362,-40.186165
1972500000,-36.999241,-49.625671
1975000000,-37.447674,-58.344311
1977500000,-38.502399,-69.90097
1980000000,-41.064243,-69.98098
1982500000,-40.375542,-54.500412
1985000000,-36.959679,-59.271919
1987500000,-37.432957,-77.471695
1990000000,-37.470226,-76.731209
1992500000,-36.421101,-86.417107
1995000000,-36.509178,-95.171127
1997500000,-36.849724,-101.16423
2000000000,-37.190388,-108.41893
END

