Freq(Hz),S21(DB),S21(DEG),"""a1,1""(DB)","""a1,1""(DEG)","""b2,1""(DB)","""b2,1""(DEG)"
4900000000,-25.354786,130.95741,16.586388,-64.374207,-8.7684002,66.583214
4905000000,-25.413082,97.359421,16.574497,-65.091034,-8.8385839,32.268391
4910000000,-25.08337,63.388451,16.548622,-65.581558,-8.5347481,-2.1931095
4915000000,-24.914579,27.73761,16.531057,-65.992645,-8.383522,-38.255032
4920000000,-24.738216,-7.3663735,16.523426,-66.289017,-8.2147903,-73.655388
4925000000,-24.709929,-45.014729,16.540751,-66.538017,-8.169179,-111.55274
4930000000,-24.731976,-81.162384,16.590548,-67.034485,-8.1414289,-148.19687
4935000000,-24.782984,-114.59153,16.655205,-67.650269,-8.1277771,177.75821
4940000000,-24.79591,-151.29184,16.715952,-68.573067,-8.0799589,140.13512
4945000000,-24.721848,173.56932,16.748856,-69.479034,-7.9729919,104.09027
4950000000,-24.792374,136.83394,16.742605,-70.353439,-8.0497684,66.480499
4955000000,-24.994242,101.28902,16.714022,-71.115555,-8.28022,30.173475
4960000000,-25.19171,66.459152,16.66399,-71.900429,-8.5277205,-5.4412732
4965000000,-25.352331,31.883492,16.590038,-72.466156,-8.7622919,-40.582668
4970000000,-25.157305,-1.4063988,16.520409,-72.761581,-8.6368971,-74.167984
4975000000,-24.933727,-38.118027,16.479078,-72.854324,-8.4546499,-110.97235
4980000000,-25.190487,-74.096611,16.468531,-73.147713,-8.7219572,-147.24432
4985000000,-25.054781,-110.0426,16.4713,-73.423218,-8.5834808,176.53419
4990000000,-25.175272,-146.20392,16.474684,-73.738701,-8.7005873,140.05737
4995000000,-25.706673,176.59485,16.47221,-73.93882,-9.2344637,102.65602
5000000000,-25.847046,144.9406,16.478216,-74.262344,-9.3688307,70.678246
END,,,,,,
